ID_POLIGONO,cvegeo,siap_exact_2025_yield,siap_exact_2025_reported_yield,siap_exact_2025_harvested_ha,siap_exact_2025_production_t,siap_exact_2025_damage_rate,siap_exact_2025_rows,siap_cycle_allmode_2025_yield,siap_cycle_allmode_2025_reported_yield,siap_cycle_allmode_2025_harvested_ha,siap_cycle_allmode_2025_production_t,siap_cycle_allmode_2025_damage_rate,siap_cycle_allmode_2025_rows,siap_temporal_allcycle_2025_yield,siap_temporal_allcycle_2025_reported_yield,siap_temporal_allcycle_2025_harvested_ha,siap_temporal_allcycle_2025_production_t,siap_temporal_allcycle_2025_damage_rate,siap_temporal_allcycle_2025_rows,siap_allgrain_2025_yield,siap_allgrain_2025_reported_yield,siap_allgrain_2025_harvested_ha,siap_allgrain_2025_production_t,siap_allgrain_2025_damage_rate,siap_allgrain_2025_rows,siap_exact_hist_mean,siap_exact_hist_std,siap_exact_hist_trend,siap_exact_hist_years,siap_allgrain_hist_mean,siap_allgrain_hist_std,siap_allgrain_hist_trend,siap_allgrain_hist_years,siap_prior_yield,siap_prior_source,siap_exact_reported_minus_recomputed,CONJUNTO,RENDIMIENTO_T_HA,meta_estado,meta_municipio
AGC_059,13007,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,2.5330000445764393,0.247267006149189,-0.04321213139578255,10,2.54505264703177,0.24895813641851458,-0.04282745730024769,10,1.909999825577499,exact_2025,1.7442250088706146e-07,ENTRENAMIENTO,4.41,Hidalgo,Almoloya
AGC_060,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.52,Puebla,Chignahuapan
AGC_061,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,PREDICCION,,Tlaxcala,Calpulalpan
AGC_062,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,3.81,Puebla,Chignahuapan
AGC_063,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,PREDICCION,,Puebla,Chignahuapan
AGC_064,13016,2.3500005816997267,2.35,8595.5,20199.43,0.0,1.0,2.3500005816997267,2.35,8595.5,20199.43,0.0,1.0,2.3500005816997267,2.35,8595.5,20199.43,0.0,1.0,2.3500005816997267,2.35,8595.5,20199.43,0.0,1.0,2.748596873151876,0.46023452589845526,-0.07391144919123277,10,2.748596873151876,0.46023452589845526,-0.07391144919123277,10,2.3500005816997267,exact_2025,-5.816997266094859e-07,ENTRENAMIENTO,4.51,Hidalgo,Cuautepec de Hinojosa
AGC_065,13007,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,2.5330000445764393,0.247267006149189,-0.04321213139578255,10,2.54505264703177,0.24895813641851458,-0.04282745730024769,10,1.909999825577499,exact_2025,1.7442250088706146e-07,PREDICCION,,Hidalgo,Almoloya
AGC_066,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,ENTRENAMIENTO,3.0,Tlaxcala,Calpulalpan
AGC_067,13057,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,2.772624266351358,0.542032748360846,-0.11536209571284574,10,2.772624266351358,0.542032748360846,-0.11536209571284574,10,1.8788014311270125,exact_2025,0.0011985688729874155,ENTRENAMIENTO,3.0,Hidalgo,Singuilucan
AGC_068,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,ENTRENAMIENTO,2.5,Tlaxcala,Calpulalpan
AGC_069,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,5.46,Puebla,Chignahuapan
AGC_070,13057,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,2.772624266351358,0.542032748360846,-0.11536209571284574,10,2.772624266351358,0.542032748360846,-0.11536209571284574,10,1.8788014311270125,exact_2025,0.0011985688729874155,ENTRENAMIENTO,3.3,Hidalgo,Singuilucan
AGC_071,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,PREDICCION,,Tlaxcala,Calpulalpan
AGC_072,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.55,Puebla,Chignahuapan
AGC_073,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.3,Puebla,Chignahuapan
AGC_074,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,ENTRENAMIENTO,2.5,Tlaxcala,Calpulalpan
AGC_075,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,PREDICCION,,Tlaxcala,Calpulalpan
AGC_076,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,PREDICCION,,Puebla,Chignahuapan
AGC_077,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.76,Puebla,Chignahuapan
AGC_078,13057,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,2.772624266351358,0.542032748360846,-0.11536209571284574,10,2.772624266351358,0.542032748360846,-0.11536209571284574,10,1.8788014311270125,exact_2025,0.0011985688729874155,ENTRENAMIENTO,3.0,Hidalgo,Singuilucan
AGC_079,13057,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,2.772624266351358,0.542032748360846,-0.11536209571284574,10,2.772624266351358,0.542032748360846,-0.11536209571284574,10,1.8788014311270125,exact_2025,0.0011985688729874155,ENTRENAMIENTO,3.3,Hidalgo,Singuilucan
AGC_080,13057,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,2.772624266351358,0.542032748360846,-0.11536209571284574,10,2.772624266351358,0.542032748360846,-0.11536209571284574,10,1.8788014311270125,exact_2025,0.0011985688729874155,ENTRENAMIENTO,3.5,Hidalgo,Singuilucan
AGC_081,13057,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,2.772624266351358,0.542032748360846,-0.11536209571284574,10,2.772624266351358,0.542032748360846,-0.11536209571284574,10,1.8788014311270125,exact_2025,0.0011985688729874155,ENTRENAMIENTO,3.7,Hidalgo,Singuilucan
AGC_082,13007,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,2.5330000445764393,0.247267006149189,-0.04321213139578255,10,2.54505264703177,0.24895813641851458,-0.04282745730024769,10,1.909999825577499,exact_2025,1.7442250088706146e-07,PREDICCION,,Hidalgo,Almoloya
AGC_083,13016,2.3500005816997267,2.35,8595.5,20199.43,0.0,1.0,2.3500005816997267,2.35,8595.5,20199.43,0.0,1.0,2.3500005816997267,2.35,8595.5,20199.43,0.0,1.0,2.3500005816997267,2.35,8595.5,20199.43,0.0,1.0,2.748596873151876,0.46023452589845526,-0.07391144919123277,10,2.748596873151876,0.46023452589845526,-0.07391144919123277,10,2.3500005816997267,exact_2025,-5.816997266094859e-07,ENTRENAMIENTO,4.61,Hidalgo,Cuautepec de Hinojosa
AGC_084,13007,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,2.5330000445764393,0.247267006149189,-0.04321213139578255,10,2.54505264703177,0.24895813641851458,-0.04282745730024769,10,1.909999825577499,exact_2025,1.7442250088706146e-07,ENTRENAMIENTO,4.54,Hidalgo,Almoloya
AGC_085,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,PREDICCION,,Puebla,Chignahuapan
AGC_086,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,PREDICCION,,Tlaxcala,Calpulalpan
AGC_087,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,PREDICCION,,Tlaxcala,Calpulalpan
AGC_088,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,PREDICCION,,Puebla,Chignahuapan
AGC_089,13057,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,2.772624266351358,0.542032748360846,-0.11536209571284574,10,2.772624266351358,0.542032748360846,-0.11536209571284574,10,1.8788014311270125,exact_2025,0.0011985688729874155,ENTRENAMIENTO,3.0,Hidalgo,Singuilucan
AGC_090,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.68,Puebla,Chignahuapan
AGC_091,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,PREDICCION,,Puebla,Chignahuapan
AGC_092,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.57,Puebla,Chignahuapan
AGC_093,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,PREDICCION,,Tlaxcala,Calpulalpan
AGC_094,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,PREDICCION,,Puebla,Chignahuapan
AGC_095,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,PREDICCION,,Puebla,Chignahuapan
AGC_096,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.59,Puebla,Chignahuapan
AGC_097,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.69,Puebla,Chignahuapan
AGC_098,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,ENTRENAMIENTO,3.0,Tlaxcala,Calpulalpan
AGC_099,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,ENTRENAMIENTO,3.5,Tlaxcala,Calpulalpan
AGC_100,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.5,Puebla,Chignahuapan
AGC_101,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.57,Puebla,Chignahuapan
AGC_102,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.4,Puebla,Chignahuapan
AGC_103,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,ENTRENAMIENTO,3.0,Tlaxcala,Calpulalpan
AGC_104,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.56,Puebla,Chignahuapan
AGC_105,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.41,Puebla,Chignahuapan
AGC_106,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.43,Puebla,Chignahuapan
AGC_107,13007,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,2.5330000445764393,0.247267006149189,-0.04321213139578255,10,2.54505264703177,0.24895813641851458,-0.04282745730024769,10,1.909999825577499,exact_2025,1.7442250088706146e-07,PREDICCION,,Hidalgo,Almoloya
AGC_108,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.51,Puebla,Chignahuapan
AGC_109,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.54,Puebla,Chignahuapan
AGC_110,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.18,Puebla,Chignahuapan
AGC_111,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.72,Puebla,Chignahuapan
AGC_112,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,ENTRENAMIENTO,3.0,Tlaxcala,Calpulalpan
AGC_113,13057,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,2.772624266351358,0.542032748360846,-0.11536209571284574,10,2.772624266351358,0.542032748360846,-0.11536209571284574,10,1.8788014311270125,exact_2025,0.0011985688729874155,PREDICCION,,Hidalgo,Singuilucan
AGC_114,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,ENTRENAMIENTO,3.0,Tlaxcala,Calpulalpan
AGC_115,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.6,Puebla,Chignahuapan
AGC_116,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,PREDICCION,,Puebla,Chignahuapan
AGC_117,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,ENTRENAMIENTO,3.5,Tlaxcala,Calpulalpan
AGC_118,13057,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,2.772624266351358,0.542032748360846,-0.11536209571284574,10,2.772624266351358,0.542032748360846,-0.11536209571284574,10,1.8788014311270125,exact_2025,0.0011985688729874155,PREDICCION,,Hidalgo,Singuilucan
