ID_POLIGONO,method,predicted
AGC_011,Blend_Graph_CatBoost_w0p20,4.565205461072697
AGC_016,Blend_Graph_CatBoost_w0p20,4.357846252864512
AGC_025,Blend_Graph_CatBoost_w0p20,2.9931073378901427
AGC_027,Blend_Graph_CatBoost_w0p20,3.0293936957219634
AGC_028,Blend_Graph_CatBoost_w0p20,4.565135505065491
AGC_029,Blend_Graph_CatBoost_w0p20,3.018493067250795
AGC_030,Blend_Graph_CatBoost_w0p20,3.153707309223604
AGC_031,Blend_Graph_CatBoost_w0p20,4.405346973549028
AGC_036,Blend_Graph_CatBoost_w0p20,4.398672348775597
AGC_039,Blend_Graph_CatBoost_w0p20,2.995725866488007
AGC_042,Blend_Graph_CatBoost_w0p20,3.029943858599835
AGC_043,Blend_Graph_CatBoost_w0p20,4.429478596815812
AGC_050,Blend_Graph_CatBoost_w0p20,3.024751472209299
AGC_052,Blend_Graph_CatBoost_w0p20,4.513285410677348
AGC_061,Blend_Graph_CatBoost_w0p20,2.9661909543661045
AGC_063,Blend_Graph_CatBoost_w0p20,4.366461193630019
AGC_065,Blend_Graph_CatBoost_w0p20,4.400289843913879
AGC_071,Blend_Graph_CatBoost_w0p20,3.018260441079004
AGC_075,Blend_Graph_CatBoost_w0p20,3.0090831740619457
AGC_076,Blend_Graph_CatBoost_w0p20,4.455284322357146
AGC_082,Blend_Graph_CatBoost_w0p20,4.507739201280731
AGC_085,Blend_Graph_CatBoost_w0p20,4.351485408307418
AGC_086,Blend_Graph_CatBoost_w0p20,3.021134369681059
AGC_087,Blend_Graph_CatBoost_w0p20,2.9658689720939555
AGC_088,Blend_Graph_CatBoost_w0p20,4.496721902944177
AGC_091,Blend_Graph_CatBoost_w0p20,4.5080495652061
AGC_093,Blend_Graph_CatBoost_w0p20,2.988099954885609
AGC_094,Blend_Graph_CatBoost_w0p20,4.616357147082757
AGC_095,Blend_Graph_CatBoost_w0p20,4.490385617353459
AGC_107,Blend_Graph_CatBoost_w0p20,4.56949391149578
AGC_113,Blend_Graph_CatBoost_w0p20,3.0120653529834005
AGC_116,Blend_Graph_CatBoost_w0p20,4.455682967741852
AGC_118,Blend_Graph_CatBoost_w0p20,3.1375616300726312
AGC_120,Blend_Graph_CatBoost_w0p20,3.1544139334545855
AGC_126,Blend_Graph_CatBoost_w0p20,4.517223645624842
AGC_128,Blend_Graph_CatBoost_w0p20,4.526221786975354
AGC_129,Blend_Graph_CatBoost_w0p20,3.207122922770075
AGC_130,Blend_Graph_CatBoost_w0p20,4.501402372900976
AGC_136,Blend_Graph_CatBoost_w0p20,4.411286309878211
AGC_142,Blend_Graph_CatBoost_w0p20,4.5764588517992415
AGC_143,Blend_Graph_CatBoost_w0p20,4.351272032081948
AGC_147,Blend_Graph_CatBoost_w0p20,3.0668088764890062
AGC_149,Blend_Graph_CatBoost_w0p20,4.526062399342737
AGC_153,Blend_Graph_CatBoost_w0p20,4.337385840433756
AGC_154,Blend_Graph_CatBoost_w0p20,4.505304485918138
AGC_156,Blend_Graph_CatBoost_w0p20,3.103512037186118
AGC_158,Blend_Graph_CatBoost_w0p20,4.363088971883322
AGC_173,Blend_Graph_CatBoost_w0p20,3.147832002546707
AGC_174,Blend_Graph_CatBoost_w0p20,4.372549480555416
AGC_175,Blend_Graph_CatBoost_w0p20,4.4571051171681315
AGC_177,Blend_Graph_CatBoost_w0p20,4.2941690315545475
AGC_182,Blend_Graph_CatBoost_w0p20,4.462787206107749
AGC_183,Blend_Graph_CatBoost_w0p20,2.9912551091884496
AGC_186,Blend_Graph_CatBoost_w0p20,4.391252571578458
AGC_188,Blend_Graph_CatBoost_w0p20,4.445060703478246
AGC_190,Blend_Graph_CatBoost_w0p20,4.513555945560513
AGC_191,Blend_Graph_CatBoost_w0p20,4.625750563969868
AGC_192,Blend_Graph_CatBoost_w0p20,4.545376789113352
AGC_003,Blend_Graph_CatBoost_w0p30,3.2300743711510638
AGC_011,Blend_Graph_CatBoost_w0p30,4.558632355249516
AGC_016,Blend_Graph_CatBoost_w0p30,4.316841892732124
AGC_025,Blend_Graph_CatBoost_w0p30,3.006477125347412
AGC_027,Blend_Graph_CatBoost_w0p30,3.0377094654969508
AGC_028,Blend_Graph_CatBoost_w0p30,4.579348194151274
AGC_029,Blend_Graph_CatBoost_w0p30,3.01343132943287
AGC_030,Blend_Graph_CatBoost_w0p30,3.1804190770081737
AGC_031,Blend_Graph_CatBoost_w0p30,4.4117049661442955
AGC_036,Blend_Graph_CatBoost_w0p30,4.383614793004153
AGC_039,Blend_Graph_CatBoost_w0p30,2.9792091795448363
AGC_042,Blend_Graph_CatBoost_w0p30,3.0269125104378993
AGC_043,Blend_Graph_CatBoost_w0p30,4.437874279371945
AGC_050,Blend_Graph_CatBoost_w0p30,3.019669586101938
AGC_052,Blend_Graph_CatBoost_w0p30,4.505885732247851
AGC_061,Blend_Graph_CatBoost_w0p30,2.94535031859063
AGC_063,Blend_Graph_CatBoost_w0p30,4.353561020237168
AGC_065,Blend_Graph_CatBoost_w0p30,4.406657196449665
AGC_071,Blend_Graph_CatBoost_w0p30,3.020627057281505
AGC_075,Blend_Graph_CatBoost_w0p30,3.0068385674456
AGC_076,Blend_Graph_CatBoost_w0p30,4.444659602019196
AGC_082,Blend_Graph_CatBoost_w0p30,4.479451122858405
AGC_085,Blend_Graph_CatBoost_w0p30,4.318598962161763
AGC_086,Blend_Graph_CatBoost_w0p30,3.045707930064011
AGC_087,Blend_Graph_CatBoost_w0p30,2.943157307057324
AGC_088,Blend_Graph_CatBoost_w0p30,4.4613961305145065
AGC_091,Blend_Graph_CatBoost_w0p30,4.51928828430365
AGC_093,Blend_Graph_CatBoost_w0p30,2.975400054213045
AGC_094,Blend_Graph_CatBoost_w0p30,4.634144119588845
AGC_095,Blend_Graph_CatBoost_w0p30,4.485084067012663
AGC_107,Blend_Graph_CatBoost_w0p30,4.57239384364471
AGC_113,Blend_Graph_CatBoost_w0p30,2.9994533080341768
AGC_116,Blend_Graph_CatBoost_w0p30,4.477493857928995
AGC_118,Blend_Graph_CatBoost_w0p30,3.1545738306484736
AGC_120,Blend_Graph_CatBoost_w0p30,3.2286417813106745
AGC_126,Blend_Graph_CatBoost_w0p30,4.488673352455012
AGC_128,Blend_Graph_CatBoost_w0p30,4.5072113349387655
AGC_129,Blend_Graph_CatBoost_w0p30,3.2545146862476875
AGC_130,Blend_Graph_CatBoost_w0p30,4.487842313514614
AGC_136,Blend_Graph_CatBoost_w0p30,4.402500784232119
AGC_142,Blend_Graph_CatBoost_w0p30,4.579510942288002
AGC_143,Blend_Graph_CatBoost_w0p30,4.3276310547313965
AGC_147,Blend_Graph_CatBoost_w0p30,3.0855937854049884
AGC_149,Blend_Graph_CatBoost_w0p30,4.5248933451379285
AGC_153,Blend_Graph_CatBoost_w0p30,4.3097871683752365
AGC_154,Blend_Graph_CatBoost_w0p30,4.515286374096479
AGC_156,Blend_Graph_CatBoost_w0p30,3.090097182543807
AGC_158,Blend_Graph_CatBoost_w0p30,4.351424484401335
AGC_173,Blend_Graph_CatBoost_w0p30,3.2090557522535645
AGC_174,Blend_Graph_CatBoost_w0p30,4.35461810735922
AGC_175,Blend_Graph_CatBoost_w0p30,4.448254502906989
AGC_177,Blend_Graph_CatBoost_w0p30,4.232085355316122
AGC_182,Blend_Graph_CatBoost_w0p30,4.472187150082531
AGC_183,Blend_Graph_CatBoost_w0p30,2.981640573751394
AGC_186,Blend_Graph_CatBoost_w0p30,4.388097277550402
AGC_188,Blend_Graph_CatBoost_w0p30,4.43102529118325
AGC_190,Blend_Graph_CatBoost_w0p30,4.485188500489999
AGC_191,Blend_Graph_CatBoost_w0p30,4.659047146611412
AGC_192,Blend_Graph_CatBoost_w0p30,4.556876207888996
