ID_POLIGONO,method,predicted
AGC_158,LocalE13_w0p20,4.155300046081264
AGC_173,LocalE13_w0p20,3.005688061471477
AGC_174,LocalE13_w0p20,4.438861997791713
AGC_175,LocalE13_w0p20,4.552146943513877
AGC_177,LocalE13_w0p20,4.235807823815055
AGC_182,LocalE13_w0p20,4.469208919562075
AGC_183,LocalE13_w0p20,2.9041757840283537
AGC_186,LocalE13_w0p20,4.249781027410673
AGC_188,LocalE13_w0p20,4.558694679812452
AGC_190,LocalE13_w0p20,4.494016325352089
AGC_191,LocalE13_w0p20,4.839925461759327
AGC_192,LocalE13_w0p20,4.636112450832904
AGC_003,LocalE13_w0p30,3.647735598047701
AGC_011,LocalE13_w0p30,4.688906397399922
AGC_016,LocalE13_w0p30,4.443569557848704
AGC_025,LocalE13_w0p30,2.994724923008909
AGC_027,LocalE13_w0p30,2.9824741892381446
AGC_028,LocalE13_w0p30,4.800065528155965
AGC_029,LocalE13_w0p30,2.935683702180909
AGC_030,LocalE13_w0p30,3.172061480714187
AGC_031,LocalE13_w0p30,4.283759390443484
AGC_036,LocalE13_w0p30,4.414549809731442
AGC_039,LocalE13_w0p30,2.908211351509815
AGC_042,LocalE13_w0p30,3.063695573028368
AGC_043,LocalE13_w0p30,4.410521797639434
AGC_050,LocalE13_w0p30,2.9968930875744166
AGC_052,LocalE13_w0p30,4.451782416009379
AGC_061,LocalE13_w0p30,2.9504725201111217
AGC_063,LocalE13_w0p30,4.2401700345173605
AGC_065,LocalE13_w0p30,4.365015688508118
AGC_071,LocalE13_w0p30,3.08687253403562
AGC_075,LocalE13_w0p30,3.0680111864567006
AGC_076,LocalE13_w0p30,4.446861721384572
AGC_082,LocalE13_w0p30,4.4062418917670145
AGC_085,LocalE13_w0p30,4.074774488644824
AGC_086,LocalE13_w0p30,2.9851376891030355
AGC_087,LocalE13_w0p30,2.7957359375487973
AGC_088,LocalE13_w0p30,4.383797953526704
AGC_091,LocalE13_w0p30,4.571677353533146
AGC_093,LocalE13_w0p30,3.067408438643222
AGC_094,LocalE13_w0p30,4.754785528495182
AGC_095,LocalE13_w0p30,4.627243470260636
AGC_107,LocalE13_w0p30,4.4504017453827345
AGC_113,LocalE13_w0p30,2.946891430565865
AGC_116,LocalE13_w0p30,4.397427207264764
AGC_118,LocalE13_w0p30,3.301351363071978
AGC_120,LocalE13_w0p30,3.1453060477425883
AGC_126,LocalE13_w0p30,4.506267368412841
AGC_128,LocalE13_w0p30,4.411366891687124
AGC_129,LocalE13_w0p30,3.5101458100556933
AGC_130,LocalE13_w0p30,4.482488189469832
AGC_136,LocalE13_w0p30,4.497523956101185
AGC_142,LocalE13_w0p30,4.603854216861874
AGC_143,LocalE13_w0p30,4.4655251832384
AGC_147,LocalE13_w0p30,2.9978660684055676
AGC_149,LocalE13_w0p30,4.4759742199946375
AGC_153,LocalE13_w0p30,4.1894851179674815
AGC_154,LocalE13_w0p30,4.5895574914617745
AGC_156,LocalE13_w0p30,3.220739008471199
AGC_158,LocalE13_w0p30,4.151684268597592
AGC_173,LocalE13_w0p30,3.011156206698184
AGC_174,LocalE13_w0p30,4.412891466313926
AGC_175,LocalE13_w0p30,4.572530205942224
AGC_177,LocalE13_w0p30,4.219463235986355
AGC_182,LocalE13_w0p30,4.473404595687152
AGC_183,LocalE13_w0p30,2.8827533089313877
AGC_186,LocalE13_w0p30,4.25266302644534
AGC_188,LocalE13_w0p30,4.574264580553631
AGC_190,LocalE13_w0p30,4.47852307695947
AGC_191,LocalE13_w0p30,4.859049353166795
AGC_192,LocalE13_w0p30,4.639901465932641
AGC_003,LocalE123_w0p10,3.638233263227727
AGC_011,LocalE123_w0p10,4.731330200886881
AGC_016,LocalE123_w0p10,4.483683938074267
AGC_025,LocalE123_w0p10,2.975932214399346
AGC_027,LocalE123_w0p10,2.941765761267838
AGC_028,LocalE123_w0p10,4.775893926051706
AGC_029,LocalE123_w0p10,3.0404614988714513
AGC_030,LocalE123_w0p10,3.1556947233208383
AGC_031,LocalE123_w0p10,4.193104149337799
AGC_036,LocalE123_w0p10,4.394125667298215
AGC_039,LocalE123_w0p10,2.8880390580068376
AGC_042,LocalE123_w0p10,3.0626646150553776
AGC_043,LocalE123_w0p10,4.3955632175554085
AGC_050,LocalE123_w0p10,2.9693229449159273
AGC_052,LocalE123_w0p10,4.49167078467096
AGC_061,LocalE123_w0p10,2.936730470128242
AGC_063,LocalE123_w0p10,4.266169927712339
AGC_065,LocalE123_w0p10,4.4232851928250465
AGC_071,LocalE123_w0p10,3.0905205892455854
AGC_075,LocalE123_w0p10,3.0453630996134065
AGC_076,LocalE123_w0p10,4.444723212572439
AGC_082,LocalE123_w0p10,4.429855030133343
AGC_085,LocalE123_w0p10,4.04279318731295
AGC_086,LocalE123_w0p10,2.9726571043923804
AGC_087,LocalE123_w0p10,2.7989635830979624
AGC_088,LocalE123_w0p10,4.369145875793102
AGC_091,LocalE123_w0p10,4.53958075851593
AGC_093,LocalE123_w0p10,3.039764787320358
AGC_094,LocalE123_w0p10,4.766470438928623
AGC_095,LocalE123_w0p10,4.619127845141473
AGC_107,LocalE123_w0p10,4.478024909537137
AGC_113,LocalE123_w0p10,2.9764975794193766
AGC_116,LocalE123_w0p10,4.390254680051389
AGC_118,LocalE123_w0p10,3.280216304277696
AGC_120,LocalE123_w0p10,3.022949676405936
AGC_126,LocalE123_w0p10,4.553431700240033
AGC_128,LocalE123_w0p10,4.457337569949239
AGC_129,LocalE123_w0p10,3.489735728141527
AGC_130,LocalE123_w0p10,4.533449496627638
AGC_136,LocalE123_w0p10,4.507824065560324
AGC_142,LocalE123_w0p10,4.565636411751762
AGC_143,LocalE123_w0p10,4.517700396101743
AGC_147,LocalE123_w0p10,2.9642120315171616
AGC_149,LocalE123_w0p10,4.5083837369688995
AGC_153,LocalE123_w0p10,4.158949700204164
AGC_154,LocalE123_w0p10,4.579969462152922
AGC_156,LocalE123_w0p10,3.279809518083544
AGC_158,LocalE123_w0p10,4.15345312636849
AGC_173,LocalE123_w0p10,2.982247161220321
AGC_174,LocalE123_w0p10,4.4642667225494606
AGC_175,LocalE123_w0p10,4.53457431329429
AGC_177,LocalE123_w0p10,4.2525601397136725
AGC_182,LocalE123_w0p10,4.459285968979982
AGC_183,LocalE123_w0p10,2.920313234826866
AGC_186,LocalE123_w0p10,4.244520141156172
AGC_188,LocalE123_w0p10,4.545256804138954
AGC_190,LocalE123_w0p10,4.505387516884902
AGC_191,LocalE123_w0p10,4.821497193483819
AGC_192,LocalE123_w0p10,4.634816150308583
AGC_003,LocalE123_w0p20,3.65724796165983
AGC_011,LocalE123_w0p20,4.713547310156336
AGC_016,LocalE123_w0p20,4.471390623909516
AGC_025,LocalE123_w0p20,2.986584490945955
AGC_027,LocalE123_w0p20,2.9639265769239014
AGC_028,LocalE123_w0p20,4.792121791141172
AGC_029,LocalE123_w0p20,2.963504280195334
AGC_030,LocalE123_w0p20,3.1700918182557065
AGC_031,LocalE123_w0p20,4.23346890403154
AGC_036,LocalE123_w0p20,4.406740214772222
AGC_039,LocalE123_w0p20,2.897587040907331
AGC_042,LocalE123_w0p20,3.0706751946028694
AGC_043,LocalE123_w0p20,4.405511994788739
AGC_050,LocalE123_w0p20,2.9811246653789274
AGC_052,LocalE123_w0p20,4.470266820350506
AGC_061,LocalE123_w0p20,2.9424867441917892
AGC_063,LocalE123_w0p20,4.254387892639495
AGC_065,LocalE123_w0p20,4.389501965516165
AGC_071,LocalE123_w0p20,3.0923206447726628
AGC_075,LocalE123_w0p20,3.061031033400873
AGC_076,LocalE123_w0p20,4.44663181991261
AGC_082,LocalE123_w0p20,4.410587872053904
AGC_085,LocalE123_w0p20,4.057409689742601
AGC_086,LocalE123_w0p20,2.9752388953712314
AGC_087,LocalE123_w0p20,2.799308339120917
AGC_088,LocalE123_w0p20,4.3703744456933995
AGC_091,LocalE123_w0p20,4.555479182110709
AGC_093,LocalE123_w0p20,3.0581044238459123
AGC_094,LocalE123_w0p20,4.76064940293655
AGC_095,LocalE123_w0p20,4.626461701353143
AGC_107,LocalE123_w0p20,4.460047186984778
AGC_113,LocalE123_w0p20,2.970605787836578
AGC_116,LocalE123_w0p20,4.390127519311593
AGC_118,LocalE123_w0p20,3.2978310597834746
AGC_120,LocalE123_w0p20,3.0802079311459587
AGC_126,LocalE123_w0p20,4.527565127079069
AGC_128,LocalE123_w0p20,4.433447382970526
AGC_129,LocalE123_w0p20,3.50218058643436
AGC_130,LocalE123_w0p20,4.507053700173229
AGC_136,LocalE123_w0p20,4.502208325363033
AGC_142,LocalE123_w0p20,4.5746894024544345
AGC_143,LocalE123_w0p20,4.503791867662137
AGC_147,LocalE123_w0p20,2.9661484213133327
AGC_149,LocalE123_w0p20,4.490869426163807
AGC_153,LocalE123_w0p20,4.17349983187183
AGC_154,LocalE123_w0p20,4.59419227202754
AGC_156,LocalE123_w0p20,3.263424253907308
AGC_158,LocalE123_w0p20,4.144374651688373
AGC_173,LocalE123_w0p20,2.9697425514225806
AGC_174,LocalE123_w0p20,4.437730384351634
AGC_175,LocalE123_w0p20,4.5577682079313995
AGC_177,LocalE123_w0p20,4.236623279954891
AGC_182,LocalE123_w0p20,4.4577543706480425
AGC_183,LocalE123_w0p20,2.8936057354314464
AGC_186,LocalE123_w0p20,4.245023252971004
AGC_188,LocalE123_w0p20,4.562958729947818
AGC_190,LocalE123_w0p20,4.485772211632482
AGC_191,LocalE123_w0p20,4.8413167080232515
AGC_192,LocalE123_w0p20,4.641097879983737
AGC_003,LocalE123_w0p30,3.676262660091932
AGC_011,LocalE123_w0p30,4.695764419425791
AGC_016,LocalE123_w0p30,4.459097309744765
AGC_025,LocalE123_w0p30,2.9972367674925633
AGC_027,LocalE123_w0p30,2.986087392579965
AGC_028,LocalE123_w0p30,4.8083496562306385
AGC_029,LocalE123_w0p30,2.8865470615192157
AGC_030,LocalE123_w0p30,3.1844889131905747
AGC_031,LocalE123_w0p30,4.27383365872528
AGC_036,LocalE123_w0p30,4.419354762246229
AGC_039,LocalE123_w0p30,2.9071350238078244
AGC_042,LocalE123_w0p30,3.0786857741503604
AGC_043,LocalE123_w0p30,4.41546077202207
AGC_050,LocalE123_w0p30,2.992926385841928
AGC_052,LocalE123_w0p30,4.448862856030052
AGC_061,LocalE123_w0p30,2.9482430182553365
AGC_063,LocalE123_w0p30,4.242605857566651
AGC_065,LocalE123_w0p30,4.355718738207283
AGC_071,LocalE123_w0p30,3.0941207002997397
AGC_075,LocalE123_w0p30,3.07669896718834
AGC_076,LocalE123_w0p30,4.44854042725278
AGC_082,LocalE123_w0p30,4.391320713974464
AGC_085,LocalE123_w0p30,4.072026192172251
AGC_086,LocalE123_w0p30,2.977820686350082
AGC_087,LocalE123_w0p30,2.7996530951438707
AGC_088,LocalE123_w0p30,4.371603015593697
AGC_091,LocalE123_w0p30,4.571377605705486
AGC_093,LocalE123_w0p30,3.076444060371466
AGC_094,LocalE123_w0p30,4.754828366944475
AGC_095,LocalE123_w0p30,4.633795557564812
AGC_107,LocalE123_w0p30,4.44206946443242
AGC_113,LocalE123_w0p30,2.9647139962537796
AGC_116,LocalE123_w0p30,4.390000358571797
AGC_118,LocalE123_w0p30,3.3154458152892525
AGC_120,LocalE123_w0p30,3.137466185885981
AGC_126,LocalE123_w0p30,4.501698553918106
AGC_128,LocalE123_w0p30,4.4095571959918125
AGC_129,LocalE123_w0p30,3.5146254447271916
AGC_130,LocalE123_w0p30,4.480657903718821
AGC_136,LocalE123_w0p30,4.496592585165741
AGC_142,LocalE123_w0p30,4.583742393157106
AGC_143,LocalE123_w0p30,4.489883339222532
AGC_147,LocalE123_w0p30,2.968084811109503
AGC_149,LocalE123_w0p30,4.473355115358716
AGC_153,LocalE123_w0p30,4.188049963539496
AGC_154,LocalE123_w0p30,4.608415081902155
AGC_156,LocalE123_w0p30,3.247038989731073
AGC_158,LocalE123_w0p30,4.1352961770082555
AGC_173,LocalE123_w0p30,2.9572379416248396
AGC_174,LocalE123_w0p30,4.411194046153807
AGC_175,LocalE123_w0p30,4.580962102568508
AGC_177,LocalE123_w0p30,4.22068642019611
AGC_182,LocalE123_w0p30,4.456222772316103
AGC_183,LocalE123_w0p30,2.8668982360360267
AGC_186,LocalE123_w0p30,4.245526364785835
AGC_188,LocalE123_w0p30,4.580660655756681
AGC_190,LocalE123_w0p30,4.466156906380061
AGC_191,LocalE123_w0p30,4.861136222562683
AGC_192,LocalE123_w0p30,4.64737960965889
AGC_003,ConvexStack,3.551039312827203
AGC_011,ConvexStack,4.633034499380068
AGC_016,ConvexStack,4.415287792762168
AGC_025,ConvexStack,3.021692908705898
AGC_027,ConvexStack,3.052117928341609
AGC_028,ConvexStack,4.730551465598708
AGC_029,ConvexStack,2.8086293242966516
AGC_030,ConvexStack,3.1954813296482296
AGC_031,ConvexStack,4.385548807504637
AGC_036,ConvexStack,4.436465853161091
AGC_039,ConvexStack,2.961119972431849
AGC_042,ConvexStack,3.080285979583825
AGC_043,ConvexStack,4.421260941418765
AGC_050,ConvexStack,3.0248865083885246
AGC_052,ConvexStack,4.417105076198979
AGC_061,ConvexStack,2.974722369871616
AGC_063,ConvexStack,4.274495671428919
AGC_065,ConvexStack,4.313316940760466
AGC_071,ConvexStack,3.05990508444734
AGC_075,ConvexStack,3.072344171480138
AGC_076,ConvexStack,4.4338938346991075
AGC_082,ConvexStack,4.363136354946606
AGC_085,ConvexStack,4.203503978127726
AGC_086,ConvexStack,3.014373560025409
AGC_087,ConvexStack,2.8595486325723263
AGC_088,ConvexStack,4.414574229731848
AGC_091,ConvexStack,4.576738454745764
AGC_093,ConvexStack,3.0674451269252883
AGC_094,ConvexStack,4.706725680710101
AGC_095,ConvexStack,4.586969629700066
AGC_107,ConvexStack,4.452533666161046
AGC_113,ConvexStack,2.982270221735406
AGC_116,ConvexStack,4.37999988193782
AGC_118,ConvexStack,3.2787293385529424
AGC_120,ConvexStack,3.2375314890290756
AGC_126,ConvexStack,4.470931369195867
AGC_128,ConvexStack,4.405910717865206
AGC_129,ConvexStack,3.423033723321045
AGC_130,ConvexStack,4.443899289794067
AGC_136,ConvexStack,4.454244317831737
AGC_142,ConvexStack,4.623672564900149
AGC_143,ConvexStack,4.432867336548103
AGC_147,ConvexStack,3.00552392117048
AGC_149,ConvexStack,4.450568520888512
AGC_153,ConvexStack,4.275753202650597
AGC_154,ConvexStack,4.582431944987629
AGC_156,ConvexStack,3.1839948894635084
AGC_158,ConvexStack,4.210951642496324
AGC_173,ConvexStack,3.0227305018948067
AGC_174,ConvexStack,4.280285838194786
AGC_175,ConvexStack,4.584136096257288
AGC_177,ConvexStack,4.244187593526108
AGC_182,ConvexStack,4.431016069734481
AGC_183,ConvexStack,2.8569672766626812
AGC_186,ConvexStack,4.301105894115986
AGC_188,ConvexStack,4.566409399326119
AGC_190,ConvexStack,4.430065518732004
AGC_191,ConvexStack,4.824079612655659
AGC_192,ConvexStack,4.633819061853283
AGC_003,RidgeStack,3.521329294482909
AGC_011,RidgeStack,4.6701727764929
AGC_016,RidgeStack,4.463009510523087
AGC_025,RidgeStack,3.0001966185913234
AGC_027,RidgeStack,3.022105828406988
AGC_028,RidgeStack,4.744655519516699
AGC_029,RidgeStack,2.854509578648098
AGC_030,RidgeStack,3.169691358922292
AGC_031,RidgeStack,4.367208753517247
AGC_036,RidgeStack,4.452345358667989
AGC_039,RidgeStack,2.9549311575206123
AGC_042,RidgeStack,3.0735916271850026
AGC_043,RidgeStack,4.42976855972554
AGC_050,RidgeStack,3.012246965564926
AGC_052,RidgeStack,4.458911059199595
AGC_061,RidgeStack,2.973006929392338
AGC_063,RidgeStack,4.301702583365747
AGC_065,RidgeStack,4.350089221080339
AGC_071,RidgeStack,3.0586484225642603
AGC_075,RidgeStack,3.0617220163239622
AGC_076,RidgeStack,4.459974614059289
AGC_082,RidgeStack,4.412519349383025
AGC_085,RidgeStack,4.217491723177011
AGC_086,RidgeStack,2.9891454926182295
AGC_087,RidgeStack,2.8628113252532295
AGC_088,RidgeStack,4.447880896360111
AGC_091,RidgeStack,4.576773621590136
AGC_093,RidgeStack,3.0578790390557855
AGC_094,RidgeStack,4.721687260994105
AGC_095,RidgeStack,4.608329098825234
AGC_107,RidgeStack,4.479627831196848
AGC_113,RidgeStack,2.9850819406603986
AGC_116,RidgeStack,4.390727352144907
AGC_118,RidgeStack,3.2560256402988585
AGC_120,RidgeStack,3.1484752126898927
AGC_126,RidgeStack,4.520999799404821
AGC_128,RidgeStack,4.448386256165145
AGC_129,RidgeStack,3.3915109129520067
AGC_130,RidgeStack,4.485963463067492
AGC_136,RidgeStack,4.483817619879486
AGC_142,RidgeStack,4.6233423234368125
AGC_143,RidgeStack,4.473628666685651
AGC_147,RidgeStack,2.982850433743158
AGC_149,RidgeStack,4.484699045862218
AGC_153,RidgeStack,4.287106709742649
AGC_154,RidgeStack,4.594570743387568
AGC_156,RidgeStack,3.199959656367188
AGC_158,RidgeStack,4.229317749396278
AGC_173,RidgeStack,2.9791597029224115
AGC_174,RidgeStack,4.341975293420147
AGC_175,RidgeStack,4.5914023344407155
AGC_177,RidgeStack,4.291904330067883
AGC_182,RidgeStack,4.4465930300458325
AGC_183,RidgeStack,2.8745355682415394
AGC_186,RidgeStack,4.312854678123587
AGC_188,RidgeStack,4.577001208791091
AGC_190,RidgeStack,4.480288844256794
AGC_191,RidgeStack,4.812685380930356
AGC_192,RidgeStack,4.640046151680645
AGC_003,ElasticNetStack,3.49947342655707
AGC_011,ElasticNetStack,4.717134539761373
AGC_016,ElasticNetStack,4.548275443698511
AGC_025,ElasticNetStack,2.9588861181868227
AGC_027,ElasticNetStack,2.9564694106702216
AGC_028,ElasticNetStack,4.7784250647767585
AGC_029,ElasticNetStack,2.9392230263852905
AGC_030,ElasticNetStack,3.1095767905291893
AGC_031,ElasticNetStack,4.290701699295028
AGC_036,ElasticNetStack,4.461707778878496
AGC_039,ElasticNetStack,2.949403575389392
AGC_042,ElasticNetStack,3.072266104325734
AGC_043,ElasticNetStack,4.40903559840365
AGC_050,ElasticNetStack,2.997288129367138
AGC_052,ElasticNetStack,4.502416681724526
AGC_061,ElasticNetStack,2.988036203241325
AGC_063,ElasticNetStack,4.301800743432789
AGC_065,ElasticNetStack,4.3741928816916635
AGC_071,ElasticNetStack,3.0789477334932247
AGC_075,ElasticNetStack,3.065622059187942
AGC_076,ElasticNetStack,4.48717417368248
AGC_082,ElasticNetStack,4.481857859379935
AGC_085,ElasticNetStack,4.187633278957431
AGC_086,ElasticNetStack,2.924824758920785
AGC_087,ElasticNetStack,2.86452733124968
AGC_088,ElasticNetStack,4.48535955815784
AGC_091,ElasticNetStack,4.543625851012114
AGC_093,ElasticNetStack,3.0694804153692936
AGC_094,ElasticNetStack,4.715707043063649
AGC_095,ElasticNetStack,4.6416497281908455
AGC_107,ElasticNetStack,4.47005243561874
AGC_113,ElasticNetStack,2.981311423706719
AGC_116,ElasticNetStack,4.3676150281626
AGC_118,ElasticNetStack,3.226737867950032
AGC_120,ElasticNetStack,2.9437940868672428
AGC_126,ElasticNetStack,4.5883842365270056
AGC_128,ElasticNetStack,4.478506832541136
AGC_129,ElasticNetStack,3.350640914652944
AGC_130,ElasticNetStack,4.526001846535672
AGC_136,ElasticNetStack,4.529271915386697
AGC_142,ElasticNetStack,4.5786560358078505
AGC_143,ElasticNetStack,4.535424784266246
AGC_147,ElasticNetStack,2.930610509019628
AGC_149,ElasticNetStack,4.508426217171463
AGC_153,ElasticNetStack,4.265066039437111
AGC_154,ElasticNetStack,4.595215780293945
AGC_156,ElasticNetStack,3.2410267024197985
AGC_158,ElasticNetStack,4.201518124643384
AGC_173,ElasticNetStack,2.842481533825034
AGC_174,ElasticNetStack,4.466703166246509
AGC_175,ElasticNetStack,4.594216298244132
AGC_177,ElasticNetStack,4.356060607234275
AGC_182,ElasticNetStack,4.448799597375928
AGC_183,ElasticNetStack,2.909329796319806
AGC_186,ElasticNetStack,4.2801837818249515
AGC_188,ElasticNetStack,4.585008505166195
AGC_190,ElasticNetStack,4.559177453892966
AGC_191,ElasticNetStack,4.763756252411342
AGC_192,ElasticNetStack,4.61248555123815
AGC_003,HuberStack,3.348241224489293
AGC_011,HuberStack,4.7264712494955265
AGC_016,HuberStack,4.5912077903814374
AGC_025,HuberStack,2.998998439458416
AGC_027,HuberStack,3.009968409652217
AGC_028,HuberStack,4.739914106767928
AGC_029,HuberStack,3.1473329514332775
AGC_030,HuberStack,3.0721909075456795
AGC_031,HuberStack,4.3773791030991225
AGC_036,HuberStack,4.507755378204822
AGC_039,HuberStack,3.0625795519071186
AGC_042,HuberStack,3.093646018770676
AGC_043,HuberStack,4.387747809408
AGC_050,HuberStack,3.081435261344872
AGC_052,HuberStack,4.528454668018929
AGC_061,HuberStack,3.105282059731376
AGC_063,HuberStack,4.35311774690273
AGC_065,HuberStack,4.4055093257215905
AGC_071,HuberStack,3.0978283063430405
AGC_075,HuberStack,3.0963339437627333
AGC_076,HuberStack,4.501388183351833
AGC_082,HuberStack,4.546956421662227
AGC_085,HuberStack,4.317607608389996
AGC_086,HuberStack,2.9872992242989787
AGC_087,HuberStack,2.9642701886586913
AGC_088,HuberStack,4.621647693742824
AGC_091,HuberStack,4.542498780175432
AGC_093,HuberStack,3.0958873301493384
AGC_094,HuberStack,4.700097520773903
AGC_095,HuberStack,4.6360686326273965
AGC_107,HuberStack,4.5032096632666825
AGC_113,HuberStack,3.000264781883721
AGC_116,HuberStack,4.344607575786857
AGC_118,HuberStack,3.170102331658879
AGC_120,HuberStack,2.9008100534630694
AGC_126,HuberStack,4.670140097292714
AGC_128,HuberStack,4.517724845278872
AGC_129,HuberStack,3.2624171168890936
AGC_130,HuberStack,4.553311944435074
AGC_136,HuberStack,4.569546420274133
AGC_142,HuberStack,4.677819547610758
AGC_143,HuberStack,4.518012528795833
AGC_147,HuberStack,3.049603592576028
AGC_149,HuberStack,4.527874269126919
AGC_153,HuberStack,4.360690271898624
AGC_154,HuberStack,4.536375587631033
AGC_156,HuberStack,3.2114851352661296
AGC_158,HuberStack,4.319138310998683
AGC_173,HuberStack,2.9828222138956804
AGC_174,HuberStack,4.426127353161793
AGC_175,HuberStack,4.618818918096568
AGC_177,HuberStack,4.479685661781581
AGC_182,HuberStack,4.475298462882837
AGC_183,HuberStack,3.023861523328452
AGC_186,HuberStack,4.342549821621869
AGC_188,HuberStack,4.590753524225384
AGC_190,HuberStack,4.644763071758465
AGC_191,HuberStack,4.715495910126217
AGC_192,HuberStack,4.584163842381514
AGC_003,ExtraTreesStack,3.473594170115651
AGC_011,ExtraTreesStack,4.4974946518265915
AGC_016,ExtraTreesStack,4.509693551664504
AGC_025,ExtraTreesStack,3.0184849064558668
AGC_027,ExtraTreesStack,3.078450564908956
AGC_028,ExtraTreesStack,4.608278540756341
AGC_029,ExtraTreesStack,3.078992495496391
AGC_030,ExtraTreesStack,3.097648271225993
AGC_031,ExtraTreesStack,4.48791666258547
AGC_036,ExtraTreesStack,4.510721184738803
AGC_039,ExtraTreesStack,3.0155796459026876
AGC_042,ExtraTreesStack,3.063577012251202
AGC_043,ExtraTreesStack,4.591428814987581
AGC_050,ExtraTreesStack,3.0054856029241455
AGC_052,ExtraTreesStack,4.473579191736005
AGC_061,ExtraTreesStack,3.0756454552802204
AGC_063,ExtraTreesStack,4.5356486250104755
AGC_065,ExtraTreesStack,4.451534737892256
AGC_071,ExtraTreesStack,2.9804907416355677
AGC_075,ExtraTreesStack,3.066585306518314
AGC_076,ExtraTreesStack,4.5333102497179425
AGC_082,ExtraTreesStack,4.548735569438506
AGC_085,ExtraTreesStack,4.383363290140958
AGC_086,ExtraTreesStack,3.0288356071174007
AGC_087,ExtraTreesStack,3.0003613316261974
AGC_088,ExtraTreesStack,4.437847899067391
AGC_091,ExtraTreesStack,4.490393315545604
AGC_093,ExtraTreesStack,3.0349046877767707
AGC_094,ExtraTreesStack,4.493487716495497
AGC_095,ExtraTreesStack,4.5215479132163745
AGC_107,ExtraTreesStack,4.466808590328401
AGC_113,ExtraTreesStack,3.0015631489433927
AGC_116,ExtraTreesStack,4.467712969117333
AGC_118,ExtraTreesStack,3.129860908981849
AGC_120,ExtraTreesStack,3.2135346216832534
AGC_126,ExtraTreesStack,4.441079002456987
AGC_128,ExtraTreesStack,4.442240150188778
AGC_129,ExtraTreesStack,3.300643225371468
AGC_130,ExtraTreesStack,4.45553927882383
AGC_136,ExtraTreesStack,4.530042688038089
AGC_142,ExtraTreesStack,4.620588210830539
AGC_143,ExtraTreesStack,4.471740219689512
AGC_147,ExtraTreesStack,3.034426855020747
AGC_149,ExtraTreesStack,4.4527716178734424
AGC_153,ExtraTreesStack,4.407656793249155
AGC_154,ExtraTreesStack,4.581734486394772
AGC_156,ExtraTreesStack,3.111641428950343
AGC_158,ExtraTreesStack,4.388457158194408
AGC_173,ExtraTreesStack,3.1919942539388706
AGC_174,ExtraTreesStack,4.446649922701643
AGC_175,ExtraTreesStack,4.552184274664118
AGC_177,ExtraTreesStack,4.399747919569268
AGC_182,ExtraTreesStack,4.4507515633026715
AGC_183,ExtraTreesStack,3.058405860955601
AGC_186,ExtraTreesStack,4.41351148514818
AGC_188,ExtraTreesStack,4.513327522905759
AGC_190,ExtraTreesStack,4.4406397254078565
AGC_191,ExtraTreesStack,4.540979200323521
AGC_192,ExtraTreesStack,4.510016697123179
AGC_003,HistGBStack,4.1370370616879235
AGC_011,HistGBStack,4.324992113560999
AGC_016,HistGBStack,4.542671292278108
AGC_025,HistGBStack,3.1174754005454903
AGC_027,HistGBStack,3.0806311299648934
AGC_028,HistGBStack,4.6384228379464485
AGC_029,HistGBStack,3.153615955407103
AGC_030,HistGBStack,2.7487556202548946
AGC_031,HistGBStack,4.4112991721454184
AGC_036,HistGBStack,4.443008873189149
AGC_039,HistGBStack,2.8055105168606826
AGC_042,HistGBStack,2.809700813696806
AGC_043,HistGBStack,4.797243641707804
AGC_050,HistGBStack,2.6229226043928566
AGC_052,HistGBStack,4.400222922758294
AGC_061,HistGBStack,3.1313557562483147
AGC_063,HistGBStack,4.579656102332433
AGC_065,HistGBStack,4.450510642195989
AGC_071,HistGBStack,3.01961846353465
AGC_075,HistGBStack,3.0852355669832994
AGC_076,HistGBStack,4.552326741126582
AGC_082,HistGBStack,4.401259662498374
AGC_085,HistGBStack,4.259996187229694
AGC_086,HistGBStack,3.0468446821073716
AGC_087,HistGBStack,3.057779129457235
AGC_088,HistGBStack,4.1968924293638015
AGC_091,HistGBStack,4.674615661598983
AGC_093,HistGBStack,2.9708095369937855
AGC_094,HistGBStack,4.206062430624214
AGC_095,HistGBStack,4.793079996990572
AGC_107,HistGBStack,4.519391160746413
AGC_113,HistGBStack,2.880226662887683
AGC_116,HistGBStack,4.239550847066987
AGC_118,HistGBStack,2.9915640882843637
AGC_120,HistGBStack,3.648878015730888
AGC_126,HistGBStack,4.196662966914271
AGC_128,HistGBStack,4.446391781640274
AGC_129,HistGBStack,3.791551685995838
AGC_130,HistGBStack,4.287841599743367
AGC_136,HistGBStack,4.6805038713381775
AGC_142,HistGBStack,4.880422468284151
AGC_143,HistGBStack,4.660796464939609
AGC_147,HistGBStack,3.115147171693782
AGC_149,HistGBStack,4.663198771387185
AGC_153,HistGBStack,4.21738992099398
AGC_154,HistGBStack,5.044616005235912
AGC_156,HistGBStack,3.12860075603603
AGC_158,HistGBStack,4.280395056749855
AGC_173,HistGBStack,3.5589595068413846
AGC_174,HistGBStack,4.503821917425666
AGC_175,HistGBStack,4.7482203070917945
AGC_177,HistGBStack,4.202279900600745
AGC_182,HistGBStack,4.451749768615935
AGC_183,HistGBStack,3.1252431000191505
AGC_186,HistGBStack,4.181842269503762
AGC_188,HistGBStack,4.606950051544611
